Date,Open,High,Low,Close,Adj Close,Volume
2012-10-29,141.125,141.625,139.0416717529297,139.7916717529297,91.15788269042969,6255356
2012-10-30,139.1666717529297,140.7083282470703,138.1666717529297,138.4583282470703,90.28839111328125,1727032
2012-10-31,138.4583282470703,139.25,137.5,137.7916717529297,89.85367584228516,1363566
2012-11-01,137.5,138.625,137.1666717529297,137.875,89.90803527832031,2032327
2012-11-02,138.4166717529297,140.625,138.4166717529297,140.125,91.375244140625,2905269
2012-11-05,139.9166717529297,140.4583282470703,138.4583282470703,139.5416717529297,90.9948501586914,766225
2012-11-06,139.3333282470703,141.0416717529297,138.9583282470703,140.5416717529297,91.64694213867188,4041392
2012-11-07,140.5416717529297,142.0,139.625,141.0833282470703,92.00016021728516,1919007
2012-11-08,140.4166717529297,142.375,139.7083282470703,141.6666717529297,92.38053894042969,1124715
2012-11-09,141.8333282470703,142.0,138.4166717529297,138.9166717529297,90.58726501464844,996217
2012-11-12,139.1666717529297,140.2083282470703,139.0833282470703,139.5833282470703,91.0219955444336,492702
2012-11-15,140.0,140.1666717529297,137.7916717529297,139.0833282470703,90.69595336914062,3604822
2012-11-16,138.4166717529297,140.25,138.1666717529297,138.6666717529297,90.42425537109375,1615603
2012-11-19,138.75,140.6666717529297,138.6666717529297,140.2916717529297,91.48394012451172,1715472
2012-11-20,140.5,141.1666717529297,139.5833282470703,140.2916717529297,91.48394012451172,1722382
2012-11-21,140.1666717529297,140.375,134.5,135.0,88.0332260131836,1422200
2012-11-22,135.2083282470703,137.5416717529297,134.6666717529297,136.5833282470703,89.06571197509766,2491532
2012-11-23,137.875,139.0833282470703,131.9166717529297,132.8333282470703,86.62037658691406,5589343
2012-11-26,133.5833282470703,134.0,130.875,132.875,86.64752197265625,1546052
2012-11-27,133.7083282470703,133.9166717529297,131.7083282470703,132.125,86.158447265625,2755759
2012-11-29,132.7083282470703,134.5833282470703,131.0416717529297,133.8333282470703,87.27244567871094,5650854
2012-11-30,134.5,135.8333282470703,133.1666717529297,135.3333282470703,88.25057983398438,2863034
2012-12-03,135.3333282470703,135.3333282470703,132.6666717529297,133.7083282470703,87.19093322753906,1932320
2012-12-04,132.9583282470703,134.25,131.7083282470703,132.1666717529297,86.18562316894531,4846658
2012-12-05,132.5,133.5833282470703,131.875,132.25,86.23995971679688,2524453
2012-12-06,132.8333282470703,135.1666717529297,130.5,134.25,87.54415130615234,3501546
2012-12-07,134.5,135.4166717529297,132.5416717529297,133.2083282470703,86.86489868164062,2357289
2012-12-10,133.3333282470703,133.3333282470703,130.0,130.75,85.2618179321289,2455482
2012-12-11,131.5,131.9166717529297,124.75,128.5,83.79460906982422,6035736
2012-12-12,128.3333282470703,129.1666717529297,126.58333587646484,127.66666412353516,83.25118255615234,4750851
2012-12-13,127.75,128.0833282470703,124.875,125.5,81.83831787109375,4176156
2012-12-14,125.75,127.66666412353516,124.45833587646484,127.33333587646484,83.03382110595703,6661347
2012-12-17,127.875,129.375,127.0,128.75,83.95760345458984,3585450
2012-12-18,129.125,130.4166717529297,128.4166717529297,129.5416717529297,84.47386932373047,3748833
2012-12-19,129.9166717529297,129.9583282470703,127.79166412353516,128.9583282470703,84.09347534179688,3176259
2012-12-20,129.0833282470703,129.4166717529297,127.79166412353516,128.375,83.71307373046875,2750454
2012-12-21,127.875,128.375,127.125,127.625,83.2240219116211,2311826
2012-12-24,127.16666412353516,129.0416717529297,127.16666412353516,128.5833282470703,83.84893035888672,960300
2012-12-26,129.1666717529297,129.7083282470703,128.375,129.4166717529297,84.39234161376953,1804845
2012-12-27,129.7916717529297,130.4166717529297,129.0,129.5833282470703,84.50104522705078,3842102
2012-12-28,129.5833282470703,131.625,129.5833282470703,130.5416717529297,85.1259765625,2341050
2012-12-31,130.4583282470703,131.0416717529297,130.0,130.375,85.01727294921875,1004433
2013-01-01,130.75,131.4583282470703,129.0,129.5833282470703,84.50104522705078,3199340
2013-01-02,130.25,131.6666717529297,130.2083282470703,131.25,85.58786010742188,1543059
2013-01-03,131.4583282470703,132.8333282470703,130.6666717529297,131.2916717529297,85.61503601074219,2398482
2013-01-04,131.625,132.8333282470703,131.3333282470703,132.4166717529297,86.34864807128906,1718414
2013-01-07,132.5,132.7083282470703,130.625,131.3333282470703,85.6422119140625,1578249
2013-01-08,131.25,131.6666717529297,130.4166717529297,131.2083282470703,85.56069946289062,3392466
2013-01-09,131.3333282470703,132.7083282470703,129.3333282470703,129.75,84.60972595214844,2654666
2013-01-10,130.2916717529297,130.7083282470703,127.79166412353516,128.1666717529297,83.57722473144531,2174938
2013-01-11,128.3333282470703,129.2916717529297,126.91666412353516,127.25,82.97948455810547,2170936
2013-01-14,127.5,128.7083282470703,127.33333587646484,128.375,83.71307373046875,3964070
2013-01-15,128.4583282470703,130.4166717529297,127.58333587646484,129.7083282470703,84.58255004882812,3461724
2013-01-16,129.9583282470703,130.625,129.4583282470703,130.1666717529297,84.88143157958984,4860046
2013-01-17,130.125,131.0833282470703,129.4583282470703,130.9166717529297,85.37049865722656,3404166
2013-01-18,131.0416717529297,137.5,130.875,137.0833282470703,89.39176940917969,6943551
2013-01-21,137.1666717529297,139.5833282470703,133.9166717529297,134.6666717529297,87.81586456298828,5915312
2013-01-22,136.2916717529297,137.9166717529297,135.9166717529297,136.9583282470703,89.31024169921875,7570783
2013-01-23,137.5,137.9583282470703,134.2916717529297,135.5,88.35926818847656,3527212
2013-01-24,134.7916717529297,135.5416717529297,133.125,133.625,87.13658905029297,6844473
2013-01-25,133.75,135.0,132.5,132.7916717529297,86.5931625366211,3140762
2013-01-28,132.5416717529297,133.7083282470703,130.1666717529297,131.375,85.66937255859375,2397241
2013-01-29,131.5,132.0833282470703,130.7083282470703,131.0833282470703,85.47917175292969,2255316
2013-01-30,131.5833282470703,131.625,129.1666717529297,129.8333282470703,84.6640625,2663178
2013-01-31,129.3333282470703,131.8333282470703,129.0,130.9166717529297,85.37049865722656,4363621
2013-02-01,131.25,132.1666717529297,130.0,130.7916717529297,85.28899383544922,4770735
2013-02-04,130.4583282470703,131.625,129.1666717529297,129.625,84.5281753540039,2970045
2013-02-05,128.4583282470703,131.4166717529297,128.3333282470703,129.5416717529297,84.47386932373047,4846429
2013-02-06,129.125,129.125,125.29166412353516,126.5,82.49038696289062,8673577
2013-02-07,124.25,125.70833587646484,122.95833587646484,123.375,80.45259094238281,38729497
2013-02-08,122.5,125.625,122.08333587646484,123.375,80.45259094238281,63758158
2013-02-11,124.125,124.29166412353516,122.58333587646484,123.04166412353516,80.23521423339844,11176224
2013-02-12,123.25,123.70833587646484,122.41666412353516,122.83333587646484,80.099365234375,10261694
2013-02-13,123.16666412353516,124.29166412353516,122.83333587646484,123.54166412353516,80.56126403808594,7550848
2013-02-14,124.16666412353516,125.375,123.5,124.41666412353516,81.1318588256836,8997776
2013-02-15,124.16666412353516,126.16666412353516,124.125,124.95833587646484,81.4850845336914,8293090
2013-02-18,125.0,126.16666412353516,125.0,125.91666412353516,82.1100082397461,5849097
2013-02-19,126.04166412353516,128.0833282470703,125.95833587646484,127.91666412353516,83.41419982910156,7641879
2013-02-20,128.5416717529297,128.5416717529297,126.45833587646484,127.0,82.81644439697266,7359352
2013-02-21,126.875,127.29166412353516,126.33333587646484,126.66666412353516,82.59907531738281,9864001
2013-02-22,126.58333587646484,127.0,124.66666412353516,126.29166412353516,82.35453796386719,6687661
2013-02-25,126.66666412353516,127.45833587646484,124.33333587646484,124.875,81.43075561523438,6820570
2013-02-26,124.16666412353516,126.75,123.75,125.83333587646484,82.05565643310547,15489027
2013-02-27,126.66666412353516,128.75,125.58333587646484,128.2083282470703,83.6043930053711,17892289
2013-02-28,128.5833282470703,130.1666717529297,124.91666412353516,125.75,82.00131225585938,52061134
2013-03-01,124.125,125.58333587646484,122.5,125.04166412353516,83.61739349365234,13675105
2013-03-04,124.91666412353516,125.375,123.125,124.45833587646484,83.2273178100586,7401386
2013-03-05,125.0,125.16666412353516,123.08333587646484,124.625,83.33877563476562,9228073
2013-03-06,124.95833587646484,125.75,123.41666412353516,123.70833587646484,82.72577667236328,4036280
2013-03-07,123.41666412353516,124.375,123.125,123.45833587646484,82.55860137939453,2665459
2013-03-08,124.16666412353516,125.41666412353516,120.875,124.20833587646484,83.06012725830078,10352704
2013-03-11,124.375,125.04166412353516,123.75,124.66666412353516,83.36663055419922,4646602
2013-03-12,124.66666412353516,125.625,122.75,123.16666412353516,82.36354064941406,8030983
2013-03-13,122.91666412353516,123.16666412353516,121.5,122.33333587646484,81.80626678466797,5181219
2013-03-14,122.45833587646484,123.0,121.91666412353516,122.375,81.83415222167969,5177648
2013-03-15,122.66666412353516,123.54166412353516,121.25,121.625,81.33261108398438,7339272
2013-03-18,120.83333587646484,121.75,120.04166412353516,121.54166412353516,81.27690887451172,4130010
2013-03-19,121.66666412353516,122.58333587646484,119.79166412353516,120.25,80.41313171386719,6481281
2013-03-20,120.45833587646484,120.45833587646484,115.875,116.125,77.65467834472656,7130020
2013-03-21,116.125,117.5,113.45833587646484,114.95833587646484,76.87451171875,11669824
2013-03-22,114.79166412353516,118.625,114.66666412353516,116.08333587646484,77.62681579589844,8164497
2013-03-25,117.41666412353516,120.66666412353516,117.0,118.70833587646484,79.38219451904297,17176969
2013-03-26,117.5,119.5,117.5,118.91666412353516,79.52149200439453,9908035
2013-03-28,118.375,118.79166412353516,117.08333587646484,118.29166412353516,79.10354614257812,12897687
2013-04-01,118.375,120.75,118.375,119.58333587646484,79.9673080444336,6271503
2013-04-02,119.33333587646484,120.70833587646484,119.16666412353516,120.08333587646484,80.30167388916016,6370066
2013-04-03,120.375,122.45833587646484,119.625,121.16666412353516,81.02611541748047,9689164
2013-04-04,120.83333587646484,122.08333587646484,120.16666412353516,120.66666412353516,80.69174194335938,4413603
2013-04-05,120.41666412353516,120.41666412353516,116.08333587646484,117.5,78.57415008544922,8237944
2013-04-08,116.70833587646484,118.625,116.66666412353516,117.375,78.4905776977539,4069069
2013-04-09,118.0,119.375,117.29166412353516,117.95833587646484,78.88065338134766,10948111
2013-04-10,117.16666412353516,119.33333587646484,116.79166412353516,119.0,79.57723236083984,5051772
2013-04-11,118.33333587646484,118.75,116.25,116.875,78.15620422363281,5210389
2013-04-12,116.66666412353516,117.91666412353516,116.16666412353516,117.16666412353516,78.35124206542969,3156195
2013-04-15,116.66666412353516,117.79166412353516,116.0,117.45833587646484,78.54629516601562,1725936
2013-04-16,116.79166412353516,120.75,116.79166412353516,119.95833587646484,80.21808624267578,7185793
2013-04-17,120.0,121.70833587646484,119.75,120.125,80.32954406738281,5234630
2013-04-18,120.66666412353516,122.04166412353516,120.20833587646484,121.54166412353516,81.27690887451172,3661954
2013-04-22,120.875,124.58333587646484,120.875,124.125,83.0044174194336,5182513
2013-04-23,124.16666412353516,124.75,123.375,124.20833587646484,83.06012725830078,6070285
2013-04-25,123.79166412353516,129.9166717529297,123.79166412353516,129.375,86.51514434814453,22359763
2013-04-26,129.1666717529297,131.4166717529297,127.79166412353516,129.0833282470703,86.32012176513672,9053696
2013-04-29,129.1666717529297,130.8333282470703,129.1666717529297,130.0,86.93312072753906,5796454
2013-04-30,130.7916717529297,131.6666717529297,129.7083282470703,131.125,87.68540954589844,6730076
2013-05-02,130.4166717529297,134.1666717529297,130.4166717529297,133.5416717529297,89.30146789550781,11285049
2013-05-03,133.0,135.75,132.4166717529297,132.75,88.77207946777344,12211286
2013-05-06,132.2916717529297,134.1666717529297,130.25,131.0,87.6018295288086,7553244
2013-05-07,132.4166717529297,133.75,130.1666717529297,131.5416717529297,87.96403503417969,8094973
2013-05-08,131.5416717529297,132.0833282470703,129.5416717529297,130.25,87.10028839111328,3415879
2013-05-09,130.0,131.5833282470703,129.1666717529297,130.25,87.10028839111328,2189985
2013-05-10,130.4166717529297,133.3333282470703,127.75,129.1666717529297,86.37583923339844,9048691
2013-05-13,128.3333282470703,129.9583282470703,127.33333587646484,128.2083282470703,85.73497772216797,4008868
2013-05-14,128.4166717529297,129.1666717529297,127.375,128.2916717529297,85.79071807861328,6171589
2013-05-15,128.5,131.6666717529297,128.4583282470703,131.0833282470703,87.65754699707031,8046690
2013-05-16,131.0833282470703,132.5,129.875,130.375,87.18387603759766,6904082
2013-05-17,130.0833282470703,134.1666717529297,130.0833282470703,133.25,89.1064453125,8793200
2013-05-20,133.4583282470703,134.125,132.125,132.9583282470703,88.91140747070312,7932806
2013-05-21,132.5416717529297,132.9583282470703,126.16666412353516,126.91666412353516,84.87124633789062,5568141
2013-05-22,127.5,129.9166717529297,126.75,128.9583282470703,86.23653411865234,3607292
2013-05-23,127.79166412353516,129.1666717529297,123.29166412353516,123.75,82.75363159179688,6475280
2013-05-24,125.83333587646484,126.125,124.25,125.0,83.58953094482422,4042612
2013-05-27,125.79166412353516,127.41666412353516,125.41666412353516,126.91666412353516,84.87124633789062,5049696
2013-05-28,126.70833587646484,130.1666717529297,126.70833587646484,129.25,86.43157958984375,6506010
2013-05-29,128.5416717529297,129.2083282470703,127.33333587646484,128.3333282470703,85.81858825683594,6831055
2013-05-30,127.08333587646484,131.2083282470703,127.08333587646484,130.5,87.2674560546875,7456255
2013-05-31,130.4166717529297,130.9166717529297,127.20833587646484,128.5,85.93004608154297,6589592
2013-06-03,128.3333282470703,128.375,125.70833587646484,126.83333587646484,84.81550598144531,3084902
2013-06-04,126.91666412353516,129.6666717529297,126.875,128.375,85.84644317626953,3852181
2013-06-05,127.58333587646484,129.5,127.58333587646484,128.2916717529297,85.79071807861328,3213481
2013-06-06,127.20833587646484,127.66666412353516,125.33333587646484,125.625,84.0074691772461,2024972
2013-06-07,126.66666412353516,127.25,121.66666412353516,123.16666412353516,82.36354064941406,2976812
2013-06-10,123.375,126.66666412353516,123.375,125.04166412353516,83.61739349365234,4559923
2013-06-11,124.33333587646484,127.0,124.33333587646484,125.16666412353516,83.70098876953125,7900899
2013-06-12,126.20833587646484,126.75,123.83333587646484,125.95833587646484,84.23038482666016,4622372
2013-06-13,123.875,125.58333587646484,123.33333587646484,124.75,83.42235565185547,3067269
2013-06-14,125.91666412353516,126.91666412353516,124.58333587646484,126.66666412353516,84.70404815673828,3247035
2013-06-17,126.125,126.58333587646484,124.41666412353516,125.54166412353516,83.95174407958984,3494604
2013-06-18,124.91666412353516,125.41666412353516,122.125,122.33333587646484,81.80626678466797,2014850
2013-06-19,122.33333587646484,122.33333587646484,119.79166412353516,120.83333587646484,80.80321502685547,3829286
2013-06-20,119.91666412353516,119.91666412353516,115.83333587646484,116.83333587646484,78.12836456298828,6945070
2013-06-21,116.83333587646484,120.0,115.0,119.16666412353516,79.68867492675781,4564035
2013-06-24,118.33333587646484,121.375,117.16666412353516,118.33333587646484,79.13141632080078,5461852
2013-06-25,118.0,120.20833587646484,114.45833587646484,115.04166412353516,76.9301986694336,3104718
2013-06-26,116.16666412353516,118.25,115.875,117.75,78.74134063720703,4420333
2013-06-27,118.875,119.125,115.41666412353516,116.91666412353516,78.18406677246094,7682696
2013-06-28,116.95833587646484,120.5,116.29166412353516,119.79166412353516,80.10664367675781,6238158
2013-07-01,120.33333587646484,123.875,119.79166412353516,123.45833587646484,82.55860137939453,4106786
2013-07-02,123.25,123.58333587646484,120.875,121.33333587646484,81.13756561279297,2199507
2013-07-03,120.375,121.54166412353516,119.75,120.125,80.32954406738281,2415169
2013-07-04,121.625,122.41666412353516,119.375,120.04166412353516,80.27381134033203,5206243
2013-07-05,120.91666412353516,121.29166412353516,119.0,119.70833587646484,80.05089569091797,1406809
2013-07-08,119.29166412353516,119.58333587646484,115.79166412353516,117.0,78.23979949951172,3593552
2013-07-09,118.70833587646484,119.45833587646484,117.16666412353516,118.58333587646484,79.298583984375,3879142
2013-07-10,119.58333587646484,119.83333587646484,116.95833587646484,117.58333587646484,78.62989044189453,2820000
2013-07-11,119.79166412353516,121.45833587646484,119.04166412353516,119.875,80.16234588623047,3935263
2013-07-12,120.08333587646484,122.25,118.16666412353516,121.75,81.41620635986328,3788784
2013-07-15,121.66666412353516,122.5,118.20833587646484,118.625,79.32646942138672,3253920
2013-07-16,118.33333587646484,120.08333587646484,117.79166412353516,119.33333587646484,79.80013275146484,2046444
2013-07-17,120.54166412353516,124.16666412353516,120.04166412353516,122.95833587646484,82.22422790527344,6237286
2013-07-18,123.16666412353516,123.625,120.66666412353516,122.08333587646484,81.63909912109375,3095780
2013-07-19,122.54166412353516,122.91666412353516,119.04166412353516,119.75,80.07877349853516,2725862
2013-07-22,119.75,120.375,118.20833587646484,119.20833587646484,79.71653747558594,3454150
2013-07-23,120.20833587646484,120.58333587646484,118.875,119.41666412353516,79.85584259033203,2947651
2013-07-24,118.54166412353516,120.41666412353516,116.66666412353516,117.66666412353516,78.68560791015625,3835554
2013-07-25,118.33333587646484,118.45833587646484,115.91666412353516,116.875,78.15620422363281,5287524
2013-07-26,118.33333587646484,118.70833587646484,115.66666412353516,117.54166412353516,78.60201263427734,2027745
2013-07-29,118.29166412353516,119.08333587646484,117.91666412353516,118.33333587646484,79.13141632080078,4503955
2013-07-30,118.0,118.375,113.75,114.75,76.73519897460938,2955787
2013-07-31,113.375,114.04166412353516,106.41666412353516,108.91666412353516,72.83434295654297,11718688
2013-08-01,110.0,112.83333587646484,107.5,109.625,73.30799865722656,5328572
2013-08-02,111.91666412353516,112.79166412353516,105.45833587646484,108.20833587646484,72.36067199707031,12243422
2013-08-05,108.5,113.70833587646484,108.5,112.70833587646484,75.36990356445312,4082802
2013-08-06,112.08333587646484,114.16666412353516,111.41666412353516,112.375,75.14697265625,5535063
2013-08-07,112.41666412353516,116.16666412353516,110.58333587646484,113.66666412353516,76.01074981689453,3382635
2013-08-08,112.54166412353516,115.58333587646484,111.875,114.25,76.40081787109375,8062657
2013-08-12,113.95833587646484,116.625,112.125,115.29166412353516,77.09739685058594,3215958
2013-08-13,113.70833587646484,120.375,113.66666412353516,119.79166412353516,80.10664367675781,7877853
2013-08-14,119.95833587646484,121.54166412353516,118.79166412353516,120.25,80.41313171386719,5916610
2013-08-16,119.66666412353516,120.41666412353516,115.0,116.375,77.82185363769531,7385864
2013-08-19,116.16666412353516,116.66666412353516,112.16666412353516,113.95833587646484,76.20578002929688,7231168
2013-08-20,113.25,114.91666412353516,111.625,113.45833587646484,75.87142944335938,4212328
2013-08-21,113.54166412353516,114.16666412353516,107.5,108.875,72.80648040771484,8885953
2013-08-22,108.625,110.58333587646484,105.08333587646484,109.29166412353516,73.08509826660156,6463108
2013-08-23,110.04166412353516,110.41666412353516,106.33333587646484,107.54166412353516,71.91486358642578,6045550
2013-08-26,108.5,111.25,108.33333587646484,110.33333587646484,73.78170013427734,5208382
2013-08-27,110.66666412353516,110.66666412353516,102.83333587646484,103.70833587646484,69.35145568847656,6612222
2013-08-28,102.91666412353516,106.25,102.16666412353516,105.25,70.38237762451172,6510321
2013-08-29,105.75,109.875,104.16666412353516,109.0,72.89005279541016,7207062
2013-08-30,108.16666412353516,109.95833587646484,106.25,109.08333587646484,72.94580841064453,4771605
2013-09-02,109.16666412353516,109.20833587646484,106.45833587646484,108.91666412353516,72.83434295654297,3644349
2013-09-03,108.58333587646484,109.625,104.70833587646484,106.70833587646484,71.35758972167969,4505785
2013-09-04,106.16666412353516,108.91666412353516,104.16666412353516,108.33333587646484,72.44425201416016,5532195
2013-09-05,110.41666412353516,110.83333587646484,107.45833587646484,108.70833587646484,73.40080261230469,14049868
2013-09-06,109.0,112.41666412353516,107.08333587646484,111.91666412353516,75.56707763671875,6917160
2013-09-10,112.5,116.25,112.5,115.5,77.98660278320312,6076485
2013-09-11,116.25,117.45833587646484,112.75,114.66666412353516,77.42390441894531,6099210
2013-09-12,114.33333587646484,117.41666412353516,114.33333587646484,116.20833587646484,78.46485137939453,3425737
2013-09-13,115.33333587646484,117.91666412353516,115.0,117.58333587646484,79.3932876586914,4770879
2013-09-16,119.0,121.25,117.83333587646484,119.125,80.43423461914062,3363045
2013-09-17,119.58333587646484,120.29166412353516,115.41666412353516,116.79166412353516,78.85872650146484,3253344
2013-09-18,117.0,121.58333587646484,116.25,120.75,81.53142547607422,3385705
2013-09-19,123.41666412353516,126.33333587646484,121.41666412353516,122.58333587646484,82.76932525634766,6172186
2013-09-20,122.5,125.0,120.54166412353516,123.58333587646484,83.44452667236328,7444515
2013-09-23,121.66666412353516,123.83333587646484,117.83333587646484,119.0,80.3498306274414,3949818
2013-09-24,117.54166412353516,121.83333587646484,117.54166412353516,121.20833587646484,81.84090423583984,5242308
2013-09-25,121.20833587646484,124.83333587646484,120.25,124.16666412353516,83.83841705322266,6482338
2013-09-26,123.75,125.0,121.79166412353516,124.75,84.2322769165039,5339222
2013-09-27,125.0,125.0,122.20833587646484,123.29166412353516,83.2475814819336,3507892
2013-09-30,122.375,124.79166412353516,119.75,122.875,82.96624755859375,3204026
2013-10-01,123.08333587646484,123.66666412353516,119.58333587646484,119.875,80.94062805175781,2797074
2013-10-03,121.25,121.875,119.54166412353516,119.91666412353516,80.96875762939453,3279723
2013-10-04,119.16666412353516,120.91666412353516,118.5,118.83333587646484,80.23728942871094,3612411
2013-10-07,118.75,118.91666412353516,116.875,118.54166412353516,80.04034423828125,3224995
2013-10-08,119.25,120.70833587646484,117.58333587646484,120.29166412353516,81.22195434570312,3346064
2013-10-09,119.70833587646484,121.83333587646484,118.33333587646484,120.95833587646484,81.67208862304688,4318908
2013-10-10,121.04166412353516,123.70833587646484,120.83333587646484,123.25,83.2194595336914,2296868
2013-10-11,124.16666412353516,124.16666412353516,119.75,120.04166412353516,81.05316162109375,2701158
2013-10-14,119.83333587646484,120.125,118.41666412353516,119.70833587646484,80.82809448242188,3127916
2013-10-15,120.0,122.41666412353516,119.45833587646484,120.91666412353516,81.64396667480469,2091946
2013-10-17,120.41666412353516,122.41666412353516,119.16666412353516,119.625,80.7718276977539,2833284
2013-10-18,119.83333587646484,122.75,119.79166412353516,121.54166412353516,82.06598663330078,3187678
2013-10-21,120.83333587646484,123.33333587646484,120.5,123.04166412353516,83.07878875732422,1621572
2013-10-22,121.875,124.58333587646484,121.875,123.95833587646484,83.69773864746094,2660610
2013-10-23,124.16666412353516,124.79166412353516,119.33333587646484,121.125,81.78462982177734,3086637
2013-10-24,121.08333587646484,122.79166412353516,118.41666412353516,119.41666412353516,80.63116455078125,3471686
2013-10-25,120.0,122.83333587646484,118.83333587646484,121.0,81.70024871826172,2065893
2013-10-28,120.83333587646484,122.20833587646484,119.79166412353516,120.04166412353516,81.05316162109375,1760308
2013-10-29,120.0,122.04166412353516,119.20833587646484,121.70833587646484,82.17850494384766,3765444
2013-10-30,122.08333587646484,123.91666412353516,120.58333587646484,122.70833587646484,82.85371398925781,4905508
2013-10-31,122.5,124.95833587646484,121.29166412353516,124.25,83.89466857910156,6810687
2013-11-01,122.91666412353516,124.25,121.45833587646484,121.875,82.29106140136719,3012600
2013-11-05,121.29166412353516,123.41666412353516,120.66666412353516,122.70833587646484,82.85371398925781,3613442
2013-11-06,122.33333587646484,127.79166412353516,121.875,127.16666412353516,85.8640365600586,8141023
2013-11-07,128.8333282470703,129.5,126.5,127.25,85.92030334472656,6367130
2013-11-08,126.5,128.2083282470703,125.25,127.125,85.83588409423828,2839766
2013-11-11,126.25,126.66666412353516,122.16666412353516,125.25,84.56986999511719,3062167
2013-11-12,125.0,126.83333587646484,123.58333587646484,124.29166412353516,83.92280578613281,4151676
2013-11-13,123.5,126.25,122.625,124.58333587646484,84.11973571777344,5285791
2013-11-14,124.75,128.9166717529297,124.66666412353516,127.33333587646484,85.97655487060547,6291426
2013-11-18,127.91666412353516,130.7083282470703,127.75,130.0416717529297,87.80525207519531,5252539
2013-11-19,130.0,130.4166717529297,128.8333282470703,129.2083282470703,87.24256896972656,2224850
2013-11-20,128.3333282470703,131.25,127.95833587646484,128.875,87.01750183105469,4429058
2013-11-21,128.5416717529297,128.625,124.29166412353516,125.16666412353516,84.51361846923828,2906565
2013-11-22,125.5,126.58333587646484,124.54166412353516,125.70833587646484,84.87934875488281,1809681
2013-11-25,125.83333587646484,126.66666412353516,124.33333587646484,125.125,84.48546600341797,3740748
2013-11-26,125.0,125.70833587646484,123.20833587646484,123.95833587646484,83.69773864746094,3962067
2013-11-27,123.41666412353516,124.16666412353516,121.91666412353516,122.16666412353516,82.48796844482422,3264091
2013-11-28,122.5,124.5,122.25,123.25,83.2194595336914,4352876
2013-11-29,122.70833587646484,126.16666412353516,122.29166412353516,122.70833587646484,82.85371398925781,3303144
2013-12-02,122.625,124.16666412353516,121.58333587646484,122.54166412353516,82.74118041992188,2954820
2013-12-03,122.125,122.375,120.54166412353516,121.41666412353516,81.98157501220703,3767403
2013-12-04,121.33333587646484,122.33333587646484,120.16666412353516,121.125,81.78462982177734,7639952
2013-12-05,123.08333587646484,123.08333587646484,119.16666412353516,119.875,80.94062805175781,4989733
2013-12-06,120.0,124.83333587646484,119.91666412353516,124.125,83.81028747558594,6979000
2013-12-09,127.58333587646484,129.2083282470703,125.70833587646484,127.875,86.34231567382812,8053626
2013-12-10,120.875,121.5,112.5,113.375,76.55177307128906,70340673
2013-12-11,115.83333587646484,116.95833587646484,114.70833587646484,116.04166412353516,78.35233306884766,17877327
2013-12-12,116.125,116.70833587646484,115.29166412353516,116.375,78.57738494873047,4172881
2013-12-13,116.08333587646484,116.08333587646484,113.875,114.41666412353516,77.25511932373047,4479121
2013-12-16,115.54166412353516,115.54166412353516,113.95833587646484,114.95833587646484,77.620849609375,4046638
2013-12-17,114.33333587646484,115.04166412353516,112.125,112.45833587646484,75.93282318115234,7933232
2013-12-18,112.45833587646484,113.33333587646484,112.0,112.875,76.21416473388672,3735968
2013-12-19,112.91666412353516,113.375,111.375,112.5,75.9609603881836,5380558
2013-12-20,112.54166412353516,113.41666412353516,111.66666412353516,113.29166412353516,76.49551391601562,6570934
2013-12-23,113.04166412353516,114.91666412353516,112.5,114.0,76.97377014160156,6055507
2013-12-24,114.16666412353516,115.5,114.04166412353516,114.83333587646484,77.53644561767578,4551934
2013-12-26,114.5,116.58333587646484,113.625,114.29166412353516,77.17071533203125,13055290
2013-12-27,114.83333587646484,115.08333587646484,114.20833587646484,114.375,77.22698211669922,1860684
2013-12-30,114.45833587646484,115.0,113.25,113.375,76.55177307128906,1614116
2013-12-31,113.79166412353516,114.33333587646484,113.33333587646484,114.16666412353516,77.08631896972656,2409212
2014-01-01,114.58333587646484,115.54166412353516,113.83333587646484,115.16666412353516,77.76152038574219,1455872
2014-01-02,115.66666412353516,115.66666412353516,112.20833587646484,112.41666412353516,75.9046859741211,5717758
2014-01-03,112.5,112.91666412353516,109.58333587646484,109.79166412353516,74.13227844238281,8674634
2014-01-06,110.66666412353516,110.83333587646484,108.625,110.125,74.35734558105469,3642922
2014-01-07,110.125,110.66666412353516,107.91666412353516,108.20833587646484,73.06319427490234,4134439
2014-01-08,108.875,110.75,107.58333587646484,107.95833587646484,72.89439392089844,7126702
2014-01-09,108.16666412353516,111.66666412353516,107.91666412353516,111.375,75.20135498046875,8778927
2014-01-10,111.45833587646484,111.58333587646484,109.16666412353516,109.5,73.93534088134766,2977110
2014-01-13,108.75,111.16666412353516,108.66666412353516,110.625,74.6949462890625,2740131
2014-01-14,109.75,110.41666412353516,109.0,109.375,73.85092163085938,3258642
2014-01-15,110.20833587646484,110.70833587646484,109.54166412353516,110.20833587646484,74.41362762451172,6699776
2014-01-16,110.45833587646484,111.83333587646484,110.45833587646484,110.95833587646484,74.9200210571289,6285789
2014-01-17,111.0,111.45833587646484,109.29166412353516,109.66666412353516,74.0478744506836,11623734
2014-01-20,110.0,111.25,109.58333587646484,109.875,74.18853759765625,2745912
2014-01-21,109.66666412353516,110.83333587646484,108.125,108.95833587646484,73.56961059570312,10881428
